year,canton,age_label,population,age
2013,Vaud,32 Jahre,10491,32.0
2013,Vaud,33 Jahre,10949,33.0
2013,Vaud,34 Jahre,10647,34.0
2013,Vaud,35 Jahre,10699,35.0
2013,Vaud,36 Jahre,10942,36.0
2013,Vaud,37 Jahre,10625,37.0
2013,Vaud,38 Jahre,10922,38.0
2013,Vaud,39 Jahre,11210,39.0
2013,Vaud,40 Jahre,11211,40.0
2013,Vaud,41 Jahre,11599,41.0
2013,Vaud,42 Jahre,11544,42.0
2013,Vaud,43 Jahre,11483,43.0
2013,Vaud,44 Jahre,11391,44.0
2013,Vaud,45 Jahre,11482,45.0
2013,Vaud,46 Jahre,11691,46.0
2013,Vaud,47 Jahre,11980,47.0
2013,Vaud,48 Jahre,12019,48.0
2013,Vaud,49 Jahre,12000,49.0
2013,Vaud,50 Jahre,11848,50.0
2013,Vaud,51 Jahre,11233,51.0
2013,Vaud,52 Jahre,10600,52.0
2013,Vaud,53 Jahre,10459,53.0
2013,Vaud,54 Jahre,10203,54.0
2013,Vaud,55 Jahre,9873,55.0
2013,Vaud,56 Jahre,9491,56.0
2013,Vaud,57 Jahre,8779,57.0
2013,Vaud,58 Jahre,8431,58.0
2013,Vaud,59 Jahre,8154,59.0
2013,Vaud,60 Jahre,7876,60.0
2013,Vaud,61 Jahre,7707,61.0
2013,Vaud,62 Jahre,7628,62.0
2013,Vaud,63 Jahre,7600,63.0
2013,Vaud,64 Jahre,7514,64.0
2013,Vaud,65 Jahre,7615,65.0
2013,Vaud,66 Jahre,7684,66.0
2013,Vaud,67 Jahre,7466,67.0
2013,Vaud,68 Jahre,7056,68.0
2013,Vaud,69 Jahre,6951,69.0
2013,Vaud,70 Jahre,6643,70.0
2013,Vaud,71 Jahre,6214,71.0
2013,Vaud,72 Jahre,5457,72.0
2013,Vaud,73 Jahre,4970,73.0
2013,Vaud,74 Jahre,4810,74.0
2013,Vaud,75 Jahre,4625,75.0
2013,Vaud,76 Jahre,4408,76.0
2013,Vaud,77 Jahre,4190,77.0
2013,Vaud,78 Jahre,4162,78.0
2013,Vaud,79 Jahre,4005,79.0
2013,Vaud,80 Jahre,3692,80.0
2013,Vaud,81 Jahre,3549,81.0
2013,Vaud,82 Jahre,3381,82.0
2013,Vaud,83 Jahre,3419,83.0
2013,Vaud,84 Jahre,2979,84.0
2013,Vaud,85 Jahre,2708,85.0
2013,Vaud,86 Jahre,2361,86.0
2013,Vaud,87 Jahre,2246,87.0
2013,Vaud,88 Jahre,2072,88.0
2013,Vaud,89 Jahre,1777,89.0
2013,Vaud,90 Jahre,1506,90.0
2013,Vaud,91 Jahre,1242,91.0
2013,Vaud,92 Jahre,1064,92.0
2013,Vaud,93 Jahre,824,93.0
2013,Vaud,94 Jahre,509,94.0
2013,Vaud,95 Jahre,349,95.0
2013,Vaud,96 Jahre,269,96.0
2013,Vaud,97 Jahre,223,97.0
2013,Vaud,98 Jahre,124,98.0
2013,Vaud,99 Jahre und mehr,256,99.0
2013,Vaud,Ohne Angabe,0,
2013,Valais,Alter - Total,327011,
2013,Valais,0 Jahre,3127,0.0
2013,Valais,1 Jahr,3156,1.0
2013,Valais,2 Jahre,3226,2.0
2013,Valais,3 Jahre,3321,3.0
2013,Valais,4 Jahre,3121,4.0
2013,Valais,5 Jahre,3154,5.0
2013,Valais,6 Jahre,3081,6.0
2013,Valais,7 Jahre,3198,7.0
2013,Valais,8 Jahre,3218,8.0
2013,Valais,9 Jahre,3073,9.0
2013,Valais,10 Jahre,3055,10.0
2013,Valais,11 Jahre,3146,11.0
2013,Valais,12 Jahre,3371,12.0
2013,Valais,13 Jahre,3399,13.0
2013,Valais,14 Jahre,3384,14.0
2013,Valais,15 Jahre,3501,15.0
2013,Valais,16 Jahre,3553,16.0
2013,Valais,17 Jahre,3707,17.0
2013,Valais,18 Jahre,3878,18.0
2013,Valais,19 Jahre,4075,19.0
2013,Valais,20 Jahre,4196,20.0
2013,Valais,21 Jahre,4420,21.0
2013,Valais,22 Jahre,4405,22.0
2013,Valais,23 Jahre,4527,23.0
2013,Valais,24 Jahre,4299,24.0
2013,Valais,25 Jahre,4496,25.0
2013,Valais,26 Jahre,4244,26.0
2013,Valais,27 Jahre,4354,27.0
2013,Valais,28 Jahre,4315,28.0
2013,Valais,29 Jahre,4314,29.0
2013,Valais,30 Jahre,4175,30.0
2013,Valais,31 Jahre,4255,31.0
2013,Valais,32 Jahre,4388,32.0
2013,Valais,33 Jahre,4280,33.0
2013,Valais,34 Jahre,4081,34.0
2013,Valais,35 Jahre,4076,35.0
2013,Valais,36 Jahre,4159,36.0
2013,Valais,37 Jahre,4107,37.0
2013,Valais,38 Jahre,4113,38.0
2013,Valais,39 Jahre,4305,39.0
2013,Valais,40 Jahre,4458,40.0
2013,Valais,41 Jahre,4658,41.0
2013,Valais,42 Jahre,4709,42.0
2013,Valais,43 Jahre,4787,43.0
2013,Valais,44 Jahre,4841,44.0
2013,Valais,45 Jahre,4984,45.0
2013,Valais,46 Jahre,5125,46.0
2013,Valais,47 Jahre,5239,47.0
2013,Valais,48 Jahre,5359,48.0
2013,Valais,49 Jahre,5421,49.0
2013,Valais,50 Jahre,5463,50.0
2013,Valais,51 Jahre,5120,51.0
2013,Valais,52 Jahre,5031,52.0
2013,Valais,53 Jahre,4941,53.0
2013,Valais,54 Jahre,4814,54.0
2013,Valais,55 Jahre,4521,55.0
2013,Valais,56 Jahre,4414,56.0
2013,Valais,57 Jahre,4211,57.0
2013,Valais,58 Jahre,4156,58.0
2013,Valais,59 Jahre,3998,59.0
2013,Valais,60 Jahre,3811,60.0
2013,Valais,61 Jahre,3850,61.0
2013,Valais,62 Jahre,3806,62.0
2013,Valais,63 Jahre,3914,63.0
2013,Valais,64 Jahre,3886,64.0
2013,Valais,65 Jahre,3994,65.0
2013,Valais,66 Jahre,3901,66.0
2013,Valais,67 Jahre,3818,67.0
2013,Valais,68 Jahre,3499,68.0
2013,Valais,69 Jahre,3511,69.0
2013,Valais,70 Jahre,3401,70.0
2013,Valais,71 Jahre,3080,71.0
2013,Valais,72 Jahre,2874,72.0
2013,Valais,73 Jahre,2543,73.0
2013,Valais,74 Jahre,2508,74.0
2013,Valais,75 Jahre,2387,75.0
2013,Valais,76 Jahre,2270,76.0
2013,Valais,77 Jahre,2149,77.0
2013,Valais,78 Jahre,2139,78.0
2013,Valais,79 Jahre,2039,79.0
2013,Valais,80 Jahre,1880,80.0
2013,Valais,81 Jahre,1821,81.0
2013,Valais,82 Jahre,1627,82.0
2013,Valais,83 Jahre,1520,83.0
2013,Valais,84 Jahre,1330,84.0
2013,Valais,85 Jahre,1239,85.0
2013,Valais,86 Jahre,993,86.0
2013,Valais,87 Jahre,924,87.0
2013,Valais,88 Jahre,795,88.0
2013,Valais,89 Jahre,692,89.0
2013,Valais,90 Jahre,574,90.0
2013,Valais,91 Jahre,454,91.0
2013,Valais,92 Jahre,396,92.0
2013,Valais,93 Jahre,270,93.0
2013,Valais,94 Jahre,194,94.0
2013,Valais,95 Jahre,119,95.0
2013,Valais,96 Jahre,91,96.0
2013,Valais,97 Jahre,76,97.0
2013,Valais,98 Jahre,52,98.0
2013,Valais,99 Jahre und mehr,81,99.0
2013,Valais,Ohne Angabe,0,
2013,Neuchâtel,Alter - Total,176402,
2013,Neuchâtel,0 Jahre,1702,0.0
2013,Neuchâtel,1 Jahr,1813,1.0
2013,Neuchâtel,2 Jahre,1808,2.0
2013,Neuchâtel,3 Jahre,1811,3.0
2013,Neuchâtel,4 Jahre,1875,4.0
2013,Neuchâtel,5 Jahre,1813,5.0
2013,Neuchâtel,6 Jahre,1782,6.0
2013,Neuchâtel,7 Jahre,1893,7.0
2013,Neuchâtel,8 Jahre,1903,8.0
2013,Neuchâtel,9 Jahre,1866,9.0
2013,Neuchâtel,10 Jahre,1866,10.0
2013,Neuchâtel,11 Jahre,1916,11.0
2013,Neuchâtel,12 Jahre,1903,12.0
2013,Neuchâtel,13 Jahre,2010,13.0
2013,Neuchâtel,14 Jahre,1971,14.0
2013,Neuchâtel,15 Jahre,2004,15.0
2013,Neuchâtel,16 Jahre,2021,16.0
2013,Neuchâtel,17 Jahre,2011,17.0
2013,Neuchâtel,18 Jahre,2129,18.0
2013,Neuchâtel,19 Jahre,2186,19.0
2013,Neuchâtel,20 Jahre,2288,20.0
2013,Neuchâtel,21 Jahre,2330,21.0
2013,Neuchâtel,22 Jahre,2277,22.0
2013,Neuchâtel,23 Jahre,2356,23.0
2013,Neuchâtel,24 Jahre,2283,24.0
2013,Neuchâtel,25 Jahre,2317,25.0
2013,Neuchâtel,26 Jahre,2170,26.0
2013,Neuchâtel,27 Jahre,2254,27.0
2013,Neuchâtel,28 Jahre,2268,28.0
2013,Neuchâtel,29 Jahre,2167,29.0
2013,Neuchâtel,30 Jahre,2205,30.0
2013,Neuchâtel,31 Jahre,2239,31.0
2013,Neuchâtel,32 Jahre,2259,32.0
2013,Neuchâtel,33 Jahre,2312,33.0
2013,Neuchâtel,34 Jahre,2249,34.0
2013,Neuchâtel,35 Jahre,2339,35.0
2013,Neuchâtel,36 Jahre,2352,36.0
2013,Neuchâtel,37 Jahre,2335,37.0
2013,Neuchâtel,38 Jahre,2454,38.0
2013,Neuchâtel,39 Jahre,2485,39.0
2013,Neuchâtel,40 Jahre,2527,40.0
2013,Neuchâtel,41 Jahre,2658,41.0
2013,Neuchâtel,42 Jahre,2728,42.0
2013,Neuchâtel,43 Jahre,2607,43.0
2013,Neuchâtel,44 Jahre,2664,44.0
2013,Neuchâtel,45 Jahre,2711,45.0
2013,Neuchâtel,46 Jahre,2794,46.0
2013,Neuchâtel,47 Jahre,2763,47.0
2013,Neuchâtel,48 Jahre,2773,48.0
2013,Neuchâtel,49 Jahre,2871,49.0
2013,Neuchâtel,50 Jahre,2635,50.0
2013,Neuchâtel,51 Jahre,2553,51.0
2013,Neuchâtel,52 Jahre,2412,52.0
2013,Neuchâtel,53 Jahre,2453,53.0
2013,Neuchâtel,54 Jahre,2441,54.0
2013,Neuchâtel,55 Jahre,2254,55.0
2013,Neuchâtel,56 Jahre,2259,56.0
2013,Neuchâtel,57 Jahre,2214,57.0
2013,Neuchâtel,58 Jahre,2093,58.0
2013,Neuchâtel,59 Jahre,2016,59.0
2013,Neuchâtel,60 Jahre,1959,60.0
2013,Neuchâtel,61 Jahre,1925,61.0
2013,Neuchâtel,62 Jahre,1881,62.0
2013,Neuchâtel,63 Jahre,1847,63.0
2013,Neuchâtel,64 Jahre,1901,64.0
2013,Neuchâtel,65 Jahre,1887,65.0
2013,Neuchâtel,66 Jahre,1933,66.0
2013,Neuchâtel,67 Jahre,1984,67.0
2013,Neuchâtel,68 Jahre,1787,68.0
2013,Neuchâtel,69 Jahre,1694,69.0
2013,Neuchâtel,70 Jahre,1729,70.0
2013,Neuchâtel,71 Jahre,1618,71.0
2013,Neuchâtel,72 Jahre,1459,72.0
2013,Neuchâtel,73 Jahre,1305,73.0
2013,Neuchâtel,74 Jahre,1257,74.0
2013,Neuchâtel,75 Jahre,1169,75.0
2013,Neuchâtel,76 Jahre,1164,76.0
2013,Neuchâtel,77 Jahre,1172,77.0
2013,Neuchâtel,78 Jahre,1181,78.0
2013,Neuchâtel,79 Jahre,1122,79.0
2013,Neuchâtel,80 Jahre,1052,80.0
2013,Neuchâtel,81 Jahre,1051,81.0
2013,Neuchâtel,82 Jahre,1004,82.0
2013,Neuchâtel,83 Jahre,902,83.0
2013,Neuchâtel,84 Jahre,833,84.0
2013,Neuchâtel,85 Jahre,789,85.0
2013,Neuchâtel,86 Jahre,644,86.0
2013,Neuchâtel,87 Jahre,655,87.0
2013,Neuchâtel,88 Jahre,543,88.0
2013,Neuchâtel,89 Jahre,489,89.0
2013,Neuchâtel,90 Jahre,434,90.0
2013,Neuchâtel,91 Jahre,379,91.0
2013,Neuchâtel,92 Jahre,319,92.0
2013,Neuchâtel,93 Jahre,223,93.0
2013,Neuchâtel,94 Jahre,147,94.0
2013,Neuchâtel,95 Jahre,105,95.0
2013,Neuchâtel,96 Jahre,60,96.0
2013,Neuchâtel,97 Jahre,57,97.0
2013,Neuchâtel,98 Jahre,27,98.0
2013,Neuchâtel,99 Jahre und mehr,67,99.0
2013,Neuchâtel,Ohne Angabe,0,
2013,Genève,Alter - Total,469433,
2013,Genève,0 Jahre,4781,0.0
2013,Genève,1 Jahr,4930,1.0
2013,Genève,2 Jahre,4898,2.0
2013,Genève,3 Jahre,5061,3.0
2013,Genève,4 Jahre,4845,4.0
2013,Genève,5 Jahre,4915,5.0
2013,Genève,6 Jahre,4968,6.0
2013,Genève,7 Jahre,4864,7.0
2013,Genève,8 Jahre,4928,8.0
2013,Genève,9 Jahre,4956,9.0
2013,Genève,10 Jahre,4571,10.0
2013,Genève,11 Jahre,4842,11.0
2013,Genève,12 Jahre,4922,12.0
2013,Genève,13 Jahre,5131,13.0
2013,Genève,14 Jahre,5018,14.0
2013,Genève,15 Jahre,4953,15.0
2013,Genève,16 Jahre,5092,16.0
2013,Genève,17 Jahre,5368,17.0
2013,Genève,18 Jahre,5281,18.0
2013,Genève,19 Jahre,5472,19.0
2013,Genève,20 Jahre,5611,20.0
2013,Genève,21 Jahre,5735,21.0
2013,Genève,22 Jahre,5997,22.0
2013,Genève,23 Jahre,5793,23.0
2013,Genève,24 Jahre,6144,24.0
2013,Genève,25 Jahre,6252,25.0
2013,Genève,26 Jahre,6136,26.0
2013,Genève,27 Jahre,6420,27.0
2013,Genève,28 Jahre,6558,28.0
2013,Genève,29 Jahre,6772,29.0
2013,Genève,30 Jahre,6782,30.0
2013,Genève,31 Jahre,7039,31.0
2013,Genève,32 Jahre,7267,32.0
2013,Genève,33 Jahre,7235,33.0
2013,Genève,34 Jahre,7249,34.0
2013,Genève,35 Jahre,7139,35.0
2013,Genève,36 Jahre,7264,36.0
2013,Genève,37 Jahre,7290,37.0
2013,Genève,38 Jahre,7170,38.0
2013,Genève,39 Jahre,7428,39.0
2013,Genève,40 Jahre,7322,40.0
2013,Genève,41 Jahre,7355,41.0
2013,Genève,42 Jahre,7184,42.0
2013,Genève,43 Jahre,7254,43.0
2013,Genève,44 Jahre,7026,44.0
2013,Genève,45 Jahre,7310,45.0
2013,Genève,46 Jahre,7342,46.0
2013,Genève,47 Jahre,7571,47.0
2013,Genève,48 Jahre,7635,48.0
2013,Genève,49 Jahre,7777,49.0
2013,Genève,50 Jahre,7342,50.0
2013,Genève,51 Jahre,6970,51.0
2013,Genève,52 Jahre,6638,52.0
2013,Genève,53 Jahre,6508,53.0
2013,Genève,54 Jahre,6422,54.0
2013,Genève,55 Jahre,6002,55.0
2013,Genève,56 Jahre,5793,56.0
2013,Genève,57 Jahre,5536,57.0
2013,Genève,58 Jahre,5395,58.0
2013,Genève,59 Jahre,5144,59.0
2013,Genève,60 Jahre,4980,60.0
2013,Genève,61 Jahre,4793,61.0
2013,Genève,62 Jahre,4485,62.0
2013,Genève,63 Jahre,4714,63.0
2013,Genève,64 Jahre,4490,64.0
2013,Genève,65 Jahre,4615,65.0
2013,Genève,66 Jahre,4574,66.0
2013,Genève,67 Jahre,4509,67.0
2013,Genève,68 Jahre,4295,68.0
2013,Genève,69 Jahre,4388,69.0
2013,Genève,70 Jahre,4109,70.0
2013,Genève,71 Jahre,4003,71.0
2013,Genève,72 Jahre,3600,72.0
2013,Genève,73 Jahre,3353,73.0
2013,Genève,74 Jahre,3204,74.0
2013,Genève,75 Jahre,3139,75.0
2013,Genève,76 Jahre,2986,76.0
2013,Genève,77 Jahre,2842,77.0
2013,Genève,78 Jahre,2787,78.0
2013,Genève,79 Jahre,2580,79.0
2013,Genève,80 Jahre,2501,80.0
2013,Genève,81 Jahre,2409,81.0
2013,Genève,82 Jahre,2179,82.0
2013,Genève,83 Jahre,2215,83.0
2013,Genève,84 Jahre,1933,84.0
2013,Genève,85 Jahre,1711,85.0
2013,Genève,86 Jahre,1585,86.0
2013,Genève,87 Jahre,1354,87.0
2013,Genève,88 Jahre,1265,88.0
2013,Genève,89 Jahre,1091,89.0
2013,Genève,90 Jahre,944,90.0
2013,Genève,91 Jahre,783,91.0
2013,Genève,92 Jahre,699,92.0
2013,Genève,93 Jahre,506,93.0
2013,Genève,94 Jahre,377,94.0
2013,Genève,95 Jahre,239,95.0
2013,Genève,96 Jahre,182,96.0
2013,Genève,97 Jahre,118,97.0
2013,Genève,98 Jahre,90,98.0
2013,Genève,99 Jahre und mehr,203,99.0
2013,Genève,Ohne Angabe,0,
2013,Jura,Alter - Total,71738,
2013,Jura,0 Jahre,685,0.0
2013,Jura,1 Jahr,698,1.0
2013,Jura,2 Jahre,687,2.0
2013,Jura,3 Jahre,695,3.0
2013,Jura,4 Jahre,761,4.0
2013,Jura,5 Jahre,701,5.0
2013,Jura,6 Jahre,678,6.0
2013,Jura,7 Jahre,756,7.0
2013,Jura,8 Jahre,781,8.0
2013,Jura,9 Jahre,753,9.0
2013,Jura,10 Jahre,744,10.0
2013,Jura,11 Jahre,825,11.0
2013,Jura,12 Jahre,854,12.0
2013,Jura,13 Jahre,867,13.0
2013,Jura,14 Jahre,883,14.0
2013,Jura,15 Jahre,915,15.0
2013,Jura,16 Jahre,912,16.0
2013,Jura,17 Jahre,883,17.0
2013,Jura,18 Jahre,937,18.0
2013,Jura,19 Jahre,906,19.0
2013,Jura,20 Jahre,885,20.0
2013,Jura,21 Jahre,969,21.0
2013,Jura,22 Jahre,943,22.0
2013,Jura,23 Jahre,893,23.0
2013,Jura,24 Jahre,885,24.0
2013,Jura,25 Jahre,874,25.0
2013,Jura,26 Jahre,841,26.0
2013,Jura,27 Jahre,855,27.0
2013,Jura,28 Jahre,809,28.0
2013,Jura,29 Jahre,824,29.0
2013,Jura,30 Jahre,776,30.0
2013,Jura,31 Jahre,799,31.0
2013,Jura,32 Jahre,809,32.0
2013,Jura,33 Jahre,819,33.0
2013,Jura,34 Jahre,789,34.0
2013,Jura,35 Jahre,799,35.0
2013,Jura,36 Jahre,825,36.0
2013,Jura,37 Jahre,800,37.0
2013,Jura,38 Jahre,831,38.0
2013,Jura,39 Jahre,908,39.0
2013,Jura,40 Jahre,972,40.0
2013,Jura,41 Jahre,934,41.0
2013,Jura,42 Jahre,999,42.0
2013,Jura,43 Jahre,996,43.0
2013,Jura,44 Jahre,1037,44.0
2013,Jura,45 Jahre,1077,45.0
2013,Jura,46 Jahre,1081,46.0
2013,Jura,47 Jahre,1073,47.0
2013,Jura,48 Jahre,1114,48.0
2013,Jura,49 Jahre,1106,49.0
2013,Jura,50 Jahre,1082,50.0
2013,Jura,51 Jahre,1165,51.0
2013,Jura,52 Jahre,1031,52.0
2013,Jura,53 Jahre,1079,53.0
2013,Jura,54 Jahre,1069,54.0
2013,Jura,55 Jahre,959,55.0
2013,Jura,56 Jahre,981,56.0
2013,Jura,57 Jahre,984,57.0
2013,Jura,58 Jahre,934,58.0
2013,Jura,59 Jahre,962,59.0
2013,Jura,60 Jahre,864,60.0
2013,Jura,61 Jahre,906,61.0
2013,Jura,62 Jahre,876,62.0
2013,Jura,63 Jahre,880,63.0
2013,Jura,64 Jahre,932,64.0
2013,Jura,65 Jahre,875,65.0
2013,Jura,66 Jahre,844,66.0
2013,Jura,67 Jahre,835,67.0
2013,Jura,68 Jahre,803,68.0
2013,Jura,69 Jahre,725,69.0
2013,Jura,70 Jahre,730,70.0
2013,Jura,71 Jahre,646,71.0
2013,Jura,72 Jahre,621,72.0
2013,Jura,73 Jahre,555,73.0
2013,Jura,74 Jahre,603,74.0
2013,Jura,75 Jahre,540,75.0
2013,Jura,76 Jahre,502,76.0
2013,Jura,77 Jahre,534,77.0
2013,Jura,78 Jahre,472,78.0
2013,Jura,79 Jahre,448,79.0
2013,Jura,80 Jahre,474,80.0
2013,Jura,81 Jahre,441,81.0
2013,Jura,82 Jahre,409,82.0
2013,Jura,83 Jahre,388,83.0
2013,Jura,84 Jahre,329,84.0
2013,Jura,85 Jahre,359,85.0
2013,Jura,86 Jahre,317,86.0
2013,Jura,87 Jahre,259,87.0
2013,Jura,88 Jahre,219,88.0
2013,Jura,89 Jahre,194,89.0
2013,Jura,90 Jahre,170,90.0
2013,Jura,91 Jahre,121,91.0
2013,Jura,92 Jahre,89,92.0
2013,Jura,93 Jahre,98,93.0
2013,Jura,94 Jahre,55,94.0
2013,Jura,95 Jahre,54,95.0
2013,Jura,96 Jahre,28,96.0
2013,Jura,97 Jahre,19,97.0
2013,Jura,98 Jahre,12,98.0
2013,Jura,99 Jahre und mehr,23,99.0
2013,Jura,Ohne Angabe,0,
2013,Ohne Angabe,Alter - Total,0,
2013,Ohne Angabe,0 Jahre,0,0.0
2013,Ohne Angabe,1 Jahr,0,1.0
2013,Ohne Angabe,2 Jahre,0,2.0
2013,Ohne Angabe,3 Jahre,0,3.0
2013,Ohne Angabe,4 Jahre,0,4.0
2013,Ohne Angabe,5 Jahre,0,5.0
2013,Ohne Angabe,6 Jahre,0,6.0
2013,Ohne Angabe,7 Jahre,0,7.0
2013,Ohne Angabe,8 Jahre,0,8.0
2013,Ohne Angabe,9 Jahre,0,9.0
2013,Ohne Angabe,10 Jahre,0,10.0
2013,Ohne Angabe,11 Jahre,0,11.0
2013,Ohne Angabe,12 Jahre,0,12.0
2013,Ohne Angabe,13 Jahre,0,13.0
2013,Ohne Angabe,14 Jahre,0,14.0
2013,Ohne Angabe,15 Jahre,0,15.0
2013,Ohne Angabe,16 Jahre,0,16.0
2013,Ohne Angabe,17 Jahre,0,17.0
2013,Ohne Angabe,18 Jahre,0,18.0
2013,Ohne Angabe,19 Jahre,0,19.0
2013,Ohne Angabe,20 Jahre,0,20.0
2013,Ohne Angabe,21 Jahre,0,21.0
2013,Ohne Angabe,22 Jahre,0,22.0
2013,Ohne Angabe,23 Jahre,0,23.0
2013,Ohne Angabe,24 Jahre,0,24.0
2013,Ohne Angabe,25 Jahre,0,25.0
2013,Ohne Angabe,26 Jahre,0,26.0
2013,Ohne Angabe,27 Jahre,0,27.0
2013,Ohne Angabe,28 Jahre,0,28.0
2013,Ohne Angabe,29 Jahre,0,29.0
2013,Ohne Angabe,30 Jahre,0,30.0
2013,Ohne Angabe,31 Jahre,0,31.0
2013,Ohne Angabe,32 Jahre,0,32.0
2013,Ohne Angabe,33 Jahre,0,33.0
2013,Ohne Angabe,34 Jahre,0,34.0
2013,Ohne Angabe,35 Jahre,0,35.0
2013,Ohne Angabe,36 Jahre,0,36.0
2013,Ohne Angabe,37 Jahre,0,37.0
2013,Ohne Angabe,38 Jahre,0,38.0
2013,Ohne Angabe,39 Jahre,0,39.0
2013,Ohne Angabe,40 Jahre,0,40.0
2013,Ohne Angabe,41 Jahre,0,41.0
2013,Ohne Angabe,42 Jahre,0,42.0
2013,Ohne Angabe,43 Jahre,0,43.0
2013,Ohne Angabe,44 Jahre,0,44.0
2013,Ohne Angabe,45 Jahre,0,45.0
2013,Ohne Angabe,46 Jahre,0,46.0
2013,Ohne Angabe,47 Jahre,0,47.0
2013,Ohne Angabe,48 Jahre,0,48.0
2013,Ohne Angabe,49 Jahre,0,49.0
2013,Ohne Angabe,50 Jahre,0,50.0
2013,Ohne Angabe,51 Jahre,0,51.0
2013,Ohne Angabe,52 Jahre,0,52.0
2013,Ohne Angabe,53 Jahre,0,53.0
2013,Ohne Angabe,54 Jahre,0,54.0
2013,Ohne Angabe,55 Jahre,0,55.0
2013,Ohne Angabe,56 Jahre,0,56.0
2013,Ohne Angabe,57 Jahre,0,57.0
2013,Ohne Angabe,58 Jahre,0,58.0
2013,Ohne Angabe,59 Jahre,0,59.0
2013,Ohne Angabe,60 Jahre,0,60.0
2013,Ohne Angabe,61 Jahre,0,61.0
2013,Ohne Angabe,62 Jahre,0,62.0
2013,Ohne Angabe,63 Jahre,0,63.0
2013,Ohne Angabe,64 Jahre,0,64.0
2013,Ohne Angabe,65 Jahre,0,65.0
2013,Ohne Angabe,66 Jahre,0,66.0
